000204C2|Storm Atronach|30|66|41|15|41|15|15|15|15|15|67|15|15|15|15|92|15|15|15
000210CE|Markarth City Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000210CF||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002123F|Imperial Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00021240|Ivarstead Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000212BA||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000212BB||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00021823||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00021825||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00023BC4||13|41|41|15|32|15|33|15|15|15|24|15|15|15|15|20|20|15|15
00023BC6||13|41|41|15|32|15|33|15|15|15|24|15|15|15|15|20|20|15|15
00023BCA||21|41|15|15|15|15|15|15|15|15|42|15|15|15|55|60|20|42|15
00023BCB||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
00023BCC||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
00023BEC||30|73|53|73|15|15|54|15|15|15|54|15|15|15|15|20|20|15|15
00023BF5||21|58|59|15|44|15|44|15|15|15|30|15|15|15|15|20|20|15|15
00023BF6||21|58|59|15|44|15|44|15|15|15|30|15|15|15|15|20|20|15|15
00023BF7||21|55|41|55|15|15|42|15|15|15|42|15|15|15|15|20|20|15|15
0002429A|Reach Hold Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002429B||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00024328||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0002432A||40|93|67|93|15|15|67|15|15|15|67|15|15|15|15|20|20|15|15
00024B49||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00024B63|Winterhold Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000268F2||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000268F3||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00026F0F|Julienne Lylvieve|4|22|17|19|19|15|22|15|15|15|15|20|20|20|25|15|20|20|15
0002A3D7|Imperial Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002A3D8|Shor's Stone Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002C6C7|Arngeir|150|15|15|15|15|100|15|15|15|15|15|100|100|15|100|15|15|100|100
0002C6CA|Wulfgar|100|15|15|15|15|100|15|15|15|15|15|100|100|15|100|15|15|100|100
0002C6CC|Einarth|90|15|15|15|15|100|15|15|15|15|15|100|100|15|100|15|15|100|100
0002C6CE|Borri|100|15|15|15|15|100|15|15|15|15|15|100|100|15|100|15|15|100|100
0002C81B|Hjaalmarch Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002C81C|Stormcloak Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002E11F|TestFurnitureUseIdleLinkedRefNPC|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002E1F0||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002E1F2|Sanguine|1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15
0002E70E||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002E70F||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002EB58|Gadnor|4|16|15|26|16|16|15|20|24|22|23|22|20|17|15|15|15|15|17
0002EBE2|Goat|1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15
0002F2DC||3|24|29|15|23|20|17|23|15|15|15|15|20|15|15|15|15|15|15
0002F2F0|AudioTemplateDragon|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0002F442|Torom|2|17|17|15|16|15|16|17|15|15|50|15|15|15|15|15|15|15|15
0002FFEB|Hunter|500|33|24|20|26|20|18|21|15|15|15|15|15|20|15|20|15|15|15
000300A3||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000300A4|Riften Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00030274||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00030275|Rift Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000303EC||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000303ED|Rift Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000327C2|Vokun|50|15|15|15|15|15|15|15|15|15|55|15|15|100|100|100|15|100|15
00032860||1|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
000328D4||1|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
000328D5||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
000328D6||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
000328D7||1|20|20|15|20|20|25|15|15|15|15|15|15|15|15|15|15|15|20
000328DB||1|15|15|25|15|15|15|20|20|20|20|20|15|15|15|15|15|15|15
000328DC||1|15|15|25|15|15|15|20|20|20|20|20|15|15|15|15|15|15|15
000328DD||1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
000328DE||1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
000328DF||1|15|15|15|15|15|15|15|15|15|15|20|20|20|25|15|20|20|15
000328E0||1|15|15|15|15|15|15|15|15|15|15|20|20|20|25|15|20|20|15
00032D9B|Sahloknir|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00032D9D||1200|30|15|30|31|15|15|15|15|15|41|15|15|15|15|15|15|15|15
00033F45||20|65|15|15|49|15|15|49|15|15|32|15|15|20|20|20|25|37|20
0003481A|Subjugated Ghost|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00034C8C||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00034C8D||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00034CB8|Gavros Plinius|4|24|15|15|20|15|24|15|15|15|15|15|15|15|15|27|22|27|20
00034CBA|Paratus Decimius|1000|20|15|15|20|15|20|15|15|15|22|15|15|28|34|33|15|45|20
00034D97|Estormo|1000|15|15|15|15|15|15|15|15|15|22|15|15|33|33|39|25|40|20
00034D99|Muril|4|15|15|15|15|15|15|15|15|15|17|15|15|24|24|27|25|27|20
00035351|Rahgot|50|15|15|15|15|15|15|15|15|15|55|15|15|100|100|100|15|100|15
000353C7|Tsavani|4|22|15|22|15|19|15|17|20|20|28|24|18|15|15|15|15|15|19
000354CA|Dragon|20|56|15|56|56|15|15|15|15|15|82|15|15|15|15|15|15|15|15
0003550B|Embry|4|23|28|18|20|24|15|21|15|15|16|19|21|15|15|15|15|15|19
00035533|Hilde|900|18|15|18|15|20|15|18|15|15|19|20|19|15|15|15|15|15|20
00035B5E|Hired Thug|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00036194|Malborn|500|18|15|28|15|20|15|23|20|20|24|25|19|15|15|15|15|15|20
000361F3|Prisoner|5|25|15|28|18|15|15|15|20|20|25|20|15|15|15|23|15|23|15
000368C8|Razelan|4|27|15|22|20|24|15|17|15|15|18|19|18|20|15|20|15|15|19
00036F05|Markarth City Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00036F06||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003708C||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000371D6|Maul|15|40|25|35|30|20|15|51|15|15|46|15|20|15|15|15|15|15|15
000371D7|Unmid Snow-Shod|4|27|27|19|24|20|22|20|15|15|15|15|20|15|15|15|15|15|15
00037E04|Leonara Arius|6|24|19|20|20|22|20|17|15|15|17|22|17|15|15|20|15|25|27
00038257|Commander Caius|10|32|27|27|32|15|32|27|15|15|15|15|15|15|15|20|15|25|20
00038287|Fenrig|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00038289|Ruki|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391B6||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391B7||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391B8||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391B9||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BA||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BB||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BC||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BD||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BE||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391BF||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C0||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C1||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C2||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C3||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C4||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C5||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C6||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C7||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C8||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391C9||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CA||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CB||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CC||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CD||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CE||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391CF||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D1||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D2||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D3||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D4||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D5||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D6||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D7||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D8||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391D9||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391DA||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
000391DB||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039250|Tandil|4|19|15|15|15|15|19|15|15|15|15|15|15|20|20|27|32|22|20
00039646|Arvel the Swift|1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
0003983E|Gelebros|4|19|15|25|15|15|19|20|20|20|20|20|15|15|15|22|22|17|15
00039840|Isabelle Rolaine|4|19|15|15|15|15|19|15|15|15|15|20|20|20|25|22|27|22|15
00039B3E|Melka|20|15|15|15|15|15|15|15|15|15|56|15|15|43|15|56|15|57|15
00039BB7|Kornalus|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039CF4|Bandit|1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039CF5||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039CF6||1|20|15|15|20|15|20|15|15|15|15|15|15|15|15|20|15|25|20
00039CF7||1|20|15|15|20|15|20|15|15|15|15|15|15|15|15|20|15|25|20
00039CF8||1|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
00039CF9||1|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
00039CFA||1|20|20|15|20|20|25|15|15|15|15|15|15|15|15|15|15|15|20
00039CFD||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039CFE||5|28|24|15|26|15|23|21|15|15|15|15|15|15|15|20|15|25|20
00039CFF||5|28|24|15|26|15|23|21|15|15|15|15|15|15|15|20|15|25|20
00039D00||5|28|34|15|26|20|18|26|15|15|15|15|20|15|15|15|15|15|15
00039D01||5|28|34|15|26|20|18|26|15|15|15|15|20|15|15|15|15|15|15
00039D03||5|28|29|15|26|20|28|21|15|15|15|15|15|15|15|15|15|15|20
00039D04||5|33|24|20|26|20|18|21|15|15|15|15|15|20|15|20|15|15|15
00039D05||5|33|24|20|26|20|18|21|15|15|15|15|15|20|15|20|15|15|15
00039D06||9|37|32|15|32|15|26|27|15|15|15|15|15|15|15|20|15|25|20
00039D07||9|37|32|15|32|15|26|27|15|15|15|15|15|15|15|20|15|25|20
00039D08||9|37|42|15|32|20|21|32|15|15|15|15|20|15|15|15|15|15|15
00039D09||9|37|42|15|32|20|21|32|15|15|15|15|20|15|15|15|15|15|15
00039D0B||9|37|37|15|32|20|31|27|15|15|15|15|15|15|15|15|15|15|20
00039D0C||9|42|32|20|32|20|21|27|15|15|15|15|15|20|15|20|15|15|15
00039D0D||9|42|32|20|32|20|21|27|15|15|15|15|15|20|15|20|15|15|15
00039D0E||0|20|15|15|20|15|20|15|15|15|15|15|15|15|15|20|15|25|20
00039D0F||0|20|15|15|20|15|20|15|15|15|15|15|15|15|15|20|15|25|20
00039D10||0|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039D11||0|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039D13||0|20|20|15|20|20|25|15|15|15|15|15|15|15|15|15|15|15|20
00039D14||0|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
00039D15||0|25|15|20|20|20|15|15|15|15|15|15|15|20|15|20|15|15|15
00039D16||19|59|55|15|46|15|33|41|15|15|15|15|15|15|15|20|15|25|20
00039D17||19|59|55|15|46|15|33|41|15|15|15|15|15|15|15|20|15|25|20
00039D18||19|59|65|15|46|20|28|46|15|15|15|15|20|15|15|15|15|15|15
00039D19||19|59|65|15|46|20|28|46|15|15|15|15|20|15|15|15|15|15|15
00039D1B||19|59|60|15|46|20|38|41|15|15|15|15|15|15|15|15|15|15|20
00039D1C||19|64|55|20|46|20|28|41|15|15|15|15|15|20|15|20|15|15|15
00039D1D||19|64|55|20|46|20|28|41|15|15|15|15|15|20|15|20|15|15|15
00039D1E||25|72|67|15|55|15|38|50|15|15|15|15|15|15|15|20|15|25|20
00039D1F||25|72|67|15|55|15|38|50|15|15|15|15|15|15|15|20|15|25|20
00039D20||25|72|77|15|55|20|33|55|15|15|15|15|20|15|15|15|15|15|15
00039D21||25|72|77|15|55|20|33|55|15|15|15|15|20|15|15|15|15|15|15
00039D23||25|72|72|15|55|20|43|50|15|15|15|15|15|15|15|15|15|15|20
00039D24||25|77|67|20|55|20|33|50|15|15|15|15|15|20|15|20|15|15|15
00039D25||25|77|67|20|55|20|33|50|15|15|15|15|15|20|15|20|15|15|15
00039D31||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039D32||1|15|15|15|15|15|15|15|15|15|15|20|20|20|25|15|20|20|15
00039D33||1|15|15|15|15|15|15|15|15|15|15|20|20|20|25|15|20|20|15
00039D34||1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
00039D35||1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
00039D36||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039D37||1|20|25|15|20|20|15|20|15|15|15|15|20|15|15|15|15|15|15
00039D38|Bandit Outlaw|5|23|25|15|20|20|15|23|15|15|21|15|20|21|15|23|15|21|15
00039D39||5|18|15|15|15|15|15|18|15|15|21|20|20|26|25|23|20|26|15
00039D3A||5|18|15|15|15|15|15|18|15|15|21|20|20|26|25|23|20|26|15
00039D3B||5|18|15|15|15|15|15|23|15|15|26|20|15|26|15|33|20|21|15
00039D3C||5|18|15|15|15|15|15|23|15|15|26|20|15|26|15|33|20|21|15
00039D3D||5|23|25|15|20|20|15|23|15|15|21|15|20|21|15|23|15|21|15
00039D3E||5|23|25|15|20|20|15|23|15|15|21|15|20|21|15|23|15|21|15
00039D43|Bandit Thug|9|26|25|15|20|20|15|26|15|15|26|15|20|27|15|32|15|27|15
00039D44||9|21|15|15|15|15|15|21|15|15|26|20|20|32|25|32|20|32|15
00039D45||9|21|15|15|15|15|15|21|15|15|26|20|20|32|25|32|20|32|15
00039D46||9|21|15|15|15|15|15|26|15|15|31|20|15|32|15|42|20|27|15
00039D47||9|21|15|15|15|15|15|26|15|15|31|20|15|32|15|42|20|27|15
00039D48||9|26|25|15|20|20|15|26|15|15|26|15|20|27|15|32|15|27|15
00039D49||9|26|25|15|20|20|15|26|15|15|26|15|20|27|15|32|15|27|15
00039D4A|Bandit Highwayman|14|29|25|15|20|20|15|30|15|15|34|15|20|34|15|43|15|34|15
00039D4B||14|24|15|15|15|15|15|25|15|15|34|20|20|39|25|43|20|39|15
00039D4C||14|24|15|15|15|15|15|25|15|15|34|20|20|39|25|43|20|39|15
00039D4D||14|24|15|15|15|15|15|30|15|15|39|20|15|39|15|53|20|34|15
00039D4E||14|24|15|15|15|15|15|30|15|15|39|20|15|39|15|53|20|34|15
00039D4F||14|29|25|15|20|20|15|30|15|15|34|15|20|34|15|43|15|34|15
00039D50||14|29|25|15|20|20|15|30|15|15|34|15|20|34|15|43|15|34|15
00039D51|Bandit Plunderer|19|33|25|15|20|20|15|33|15|15|41|15|20|41|15|55|15|41|15
00039D52||19|28|15|15|15|15|15|28|15|15|41|20|20|46|25|55|20|46|15
00039D53||19|28|15|15|15|15|15|28|15|15|41|20|20|46|25|55|20|46|15
00039D54||19|28|15|15|15|15|15|33|15|15|46|20|15|46|15|65|20|41|15
00039D55||19|28|15|15|15|15|15|33|15|15|46|20|15|46|15|65|20|41|15
00039D56||19|33|25|15|20|20|15|33|15|15|41|15|20|41|15|55|15|41|15
00039D57||19|33|25|15|20|20|15|33|15|15|41|15|20|41|15|55|15|41|15
00039D58|Bandit Marauder|25|37|25|15|20|20|15|38|15|15|50|15|20|50|15|67|15|50|15
00039D59||25|32|15|15|15|15|15|33|15|15|50|20|20|55|25|67|20|55|15
00039D5A||25|32|15|15|15|15|15|33|15|15|50|20|20|55|25|67|20|55|15
00039D5B||25|32|15|15|15|15|15|38|15|15|55|20|15|55|15|77|20|50|15
00039D5C||25|32|15|15|15|15|15|38|15|15|55|20|15|55|15|77|20|50|15
00039D5D||25|37|25|15|20|20|15|38|15|15|50|15|20|50|15|67|15|50|15
00039D5E||25|37|25|15|20|20|15|38|15|15|50|15|20|50|15|67|15|50|15
00039D65||1|15|15|25|15|15|15|20|20|20|20|20|15|15|15|15|15|15|15
00039D66||1|15|15|25|15|15|15|20|20|20|20|20|15|15|15|15|15|15|15
00039D67||5|21|15|33|18|15|18|26|20|20|26|20|15|15|15|15|15|15|15
00039D68||5|21|15|33|18|15|18|26|20|20|26|20|15|15|15|15|15|15|15
00039D69||9|26|15|42|21|15|21|32|20|20|32|20|15|15|15|15|15|15|15
00039D6A||9|26|15|42|21|15|21|32|20|20|32|20|15|15|15|15|15|15|15
00039D6B||14|34|15|53|24|15|25|39|20|20|39|20|15|15|15|15|15|15|15
00039D6C||14|34|15|53|24|15|25|39|20|20|39|20|15|15|15|15|15|15|15
00039D6D||19|41|15|65|28|15|28|46|20|20|46|20|15|15|15|15|15|15|15
00039D6E||19|41|15|65|28|15|28|46|20|20|46|20|15|15|15|15|15|15|15
00039D6F||25|50|15|77|32|15|33|55|20|20|55|20|15|15|15|15|15|15|15
00039D70||25|50|15|77|32|15|33|55|20|20|55|20|15|15|15|15|15|15|15
00039F1F|Rulindil|1000|25|15|15|15|15|25|15|15|15|15|15|15|20|20|35|41|25|20
00039F23|Gissur|4|21|25|16|21|21|15|20|19|17|18|17|25|17|15|15|15|15|17
00039F83|Courier|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039FD7|Whiterun Guard|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039FD8||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039FE3||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039FE5||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
00039FE6||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003A109||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003A10A||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003A19A|Zaria|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003A1D3|Etienne Rarnis|1000|34|15|22|28|15|15|28|15|15|35|20|20|20|25|15|20|20|15
0003A1E0|Wounded Frostbite Spider|1200|23|15|24|21|15|15|15|15|15|24|15|15|15|15|15|15|15|15
0003A745|Selveni Nethri|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003AF2F||20|65|15|15|49|15|15|49|15|15|32|15|15|20|20|20|25|37|20
0003B43A|Amaund Motierre|4|17|15|17|15|15|15|15|19|15|15|20|28|24|25|15|24|20|15
0003B527||6|21|15|15|15|15|15|15|15|15|22|15|15|15|25|30|20|22|15
0003B530||6|21|15|15|15|15|15|15|15|15|22|15|15|15|25|30|20|22|15
0003B531||13|41|41|15|32|15|33|15|15|15|24|15|15|15|15|20|20|15|15
0003B535||13|41|41|15|32|15|33|15|15|15|24|15|15|15|15|20|20|15|15
0003B536||13|39|31|39|15|15|31|15|15|15|31|15|15|15|15|20|20|15|15
0003B537||13|31|15|15|15|15|15|15|15|15|31|15|15|15|39|44|20|31|15
0003B538||21|58|59|15|44|15|44|15|15|15|30|15|15|15|15|20|20|15|15
0003B539||21|58|59|15|44|15|44|15|15|15|30|15|15|15|15|20|20|15|15
0003B53A||21|55|41|55|15|15|42|15|15|15|42|15|15|15|15|20|20|15|15
0003B53E||21|41|15|15|15|15|15|15|15|15|42|15|15|15|55|60|20|42|15
0003B53F||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B540||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B541||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B542||40|93|67|93|15|15|67|15|15|15|67|15|15|15|15|20|20|15|15
0003B543||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B544||30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B545||30|73|53|73|15|15|54|15|15|15|54|15|15|15|15|20|20|15|15
0003B547|Draugr|1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0003B548|Restless Draugr|6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0003B549|Draugr Wight|13|41|41|15|32|15|33|15|15|15|24|15|15|15|15|20|20|15|15
0003B54A|Draugr Scourge|21|58|59|15|44|15|44|15|15|15|30|15|15|15|15|20|20|15|15
0003B54B|Draugr Deathlord|30|78|79|15|57|15|57|15|15|15|36|15|15|15|15|20|20|15|15
0003B54C|Falmer|9|36|15|31|25|15|15|15|15|15|59|15|15|20|15|41|15|20|15
0003B54D|Falmer Skulker|15|48|15|43|33|15|15|15|15|15|67|15|15|20|15|49|15|20|15
0003B54E|Falmer Nightprowler|30|78|15|73|53|15|15|15|15|15|87|15|15|20|15|69|15|20|15
0003B54F|Falmer Shadowmaster|38|94|15|89|64|15|15|15|15|15|97|15|15|20|15|80|15|20|15
0003B5B2|Medresi Dran|1|15|15|15|15|15|15|20|15|15|20|20|15|20|15|25|20|15|15
0003BB85|Night Mother Voice NPC|1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15|15
0003BC26|Chief Yamarz|1000|31|20|22|24|20|36|15|15|15|22|15|15|15|15|15|15|15|20
0003BCC6|Imperial Courier|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0003BCC7|Stormcloak Courier|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0001A2CF|Nocturnal|1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0001F148||1|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5
0001FB8F||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FB90||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FD50||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FDC4||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FDC5||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FDC6||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FE17||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FE76||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FE77||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FE7C||1|15|15|15|15|15|15|15|15|15|15|15|15|15|15|20|20|15|15
0001FE86||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FE87||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FE88||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FE89||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FE8A||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FE8B||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FECC||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FECE||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF1F||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF20||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF21||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF22||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF23||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF24||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
0001FF25||6|26|26|15|22|15|22|15|15|15|19|15|15|15|15|20|20|15|15
